Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,Speeches,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/the-perma-campaign-for-bill-de-blasio-the-race-never-ends/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/coalition-pushes-redistricting-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/das-office-widens-probe-into-targeting-of-latinos/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/president-obama-says-he-wants-immigration-reform-done-this-year-but-says-he-cant-stop-deportations-of-non-criminal-immigrants/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/via-libre-para-reformar-%c2%93stop-and-frisk%c2%94-en-nyc/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/advocate-gop-immigration-plan/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/continua-lucha-por-reformas-a-redistribucion-electoral-en-nassau/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-immigrants-advocates-rally-for-path-to-full-u-s-citizenship/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/report-citizens-redrawing-nassau-districts-avoids-gerrymandering/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/coalicion-propone-puntos-sobre-redistribucion-de-distritos/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/seeking-better-legal-help-for-immigrants/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-redistricting-%c2%93repair%c2%94-tonight-in-nassau-county/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-residents-rally-for-voter-redistricting-in-nassau-county/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/emision-delineando-el-distrito-nuestra-nacion-inmigrante/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/urge-liberar-a-los-adolescentes-de-las-carceles-en-ny/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-choque-de-opinionesreforma-inmigratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/letter-progress-not-perfection-on-redistricting/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/ingreso-a-la-universidad-es-un-reto-para-inmigrantes/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/republicano-peter-king-cederia-ante-reforma-migratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/bratton-plans-for-policing-new-york-city-taking-shape/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/suffolk-county-legislature-unanimously-approves-department-of-justice-agreement-with-suffolk-county/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/nassau-necesita-mapas-justos/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/licenses-urged-for-the-undocumented/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/new-york-politicians-push-to-grant-drivers-licenses-to-undocumented-immigrants/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/suffolk-police-reach-accord-with-latinos/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/bloomberg-launches-new-site-to-herald-own-mayoral-legacy/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/new-york-politicians-push-legislation-to-allow-undocumented-immigrants-to-apply-for-a-drivers-license/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/residentes-apoyan-redistribucion-electoral-independiente-encuesta/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/este-diciembre-exigimos-una-reforma-migratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-reclaim-the-promise-justin-serrano/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/one-out-of-three-bank-tellers-in-new-york-on-public-assistance/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/poll-most-nassau-voters-support-nonpartisan-redistricting/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/39-of-new-york-bank-tellers-need-public-assistance/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/advocates-struggle-to-reach-immigrants-eligible-for-deferred-action/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-no-eats-ny-fasting-for-faster-action-on-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-li-immigrants-fast-for-21-days/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/new-york-city-increases-its-resistance-to-federal-entreaties-on-foreign-born-detainees/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/en-accion-de-gracias-inmigrantes-piden-una-reforma-migratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/more-welfare-for-wall-street-one-in-three-bank-tellers-need-public-assistance/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/community-uses-multimedia-to-share-stop-and-frisk-stories/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/feds-settle-probe-into-suffolk-police-handling-of-hate-crimes/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/se-sumanal-ayuno-migratorio/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/advocates-set-table-for-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/on-the-eve-of-thanksgiving-long-islanders-call-for-immigration-reform-that-keeps-families-together/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/votantes-en-distrito-de-peter-king-apoyan-la-reforma-migratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/coalitions-voter-turnout-key-in-changing-policy/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-tiempo-watch-this-weeks-show/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/lis-pool-of-political-power-players-becoming-ethnically-diverse/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-ny-immigration-reform-supporters-%c2%93we-need-pete-%c2%96-and-more%c2%94/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/poll-voters-in-peter-kings-district-back-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/se-acaban-las-barreras-idomaticas-en-suffolk/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-demonstrators-rally-for-city%c2%92s-transgender-community/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/a-mover-and-shaker-for-youths%c2%92-rights/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/suffolk-county-and-immigrants-changes-for-the-better-five-years-after-a-hate-crime/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-no-more-lives-lost-in-translation-new-li-language-policy/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/speaker-candidates-make-their-case-during-forum-in-queens/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/inmigrantes-mantendran-ayuno-hasta-que-se-apruebe-reforma/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/suffolk-starts-offering-translations-at-county-offices/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/fasting-for-our-families/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/new-language-access-program-launches-thursday/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-se-avecinan-nuevas-ayudas-para-inmigrantes/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/el-condado-de-suffolk-y-los-inmigrantes-cambiando-para-mejorar/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/activistas-ayunan-por-reforma-migratoria-eeuu/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/activists-to-fast-on-capitol-hill-until-congress-passes-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/grimm-cites-nadlers/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-decenas-de-religiosos-y-activistas-en-ny-realizan-peregrinaje-para-presionar-por-la-reforma-migratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/elecciones-dan-victoria-a-mangano-y-a-salvadorenos/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/new-help-for-poor-immigrants-who-are-in-custody-and-facing-deportation/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/latinos-cambiando-el-escenario-politico/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-dead-people-shown-to-have-voted-in-ny-elections-report/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/advocates-urge-minorities-to-vote-on-election-day/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/peralta-pushes-licenses-for-immigrants/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/el-5-de-noviembre-salga-a-votar/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/resolve-on-reform-resolver-la-reforma/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/altschuler-in-nassau-race-minority-voters-can-make-the-difference/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/dreamers-tell-us-what-united-states-means-to-them/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-historic-nassau-county-executive-candidate-forum-addresses-issues-in-county%c2%92s-diverse-communities/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/resolve-on-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/latino-african-american-issues-focus-of-li-debate/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/luchan-transgeneros-mexicanas-en-eua-contra-discriminacion-multiple/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-hora-de-reforma-migratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/brookhaven-supervisor-hopefuls-to-speak-at-gordon-heights-forum/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/candidates-facing-off-in-medford-on-diversity-issues-tuesday/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/its-time-to-press-house-republicans-to-bring-immigration-reform-to-a-vote/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/diverse-voter-population-discovers-its-power/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-bk-live-transgender-workplace-discrimination/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/parties-vie-for-new-nassau/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/los-transexuales-son-el-colectivo-homosexual-mas-discriminado-en-el-trabajo/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/41-de-transgeneros-sufre-discrimen-laboral-en-nyc/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/ciudadania-no-es-clave-para-algunos-inmigrantes/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/inmigrantes-marchan-hoy-en-washington/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/immigration-reform-rally-ends-in-arrests-in-front-of-u-s-capitol/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/apremian-por-cambios-al-stop-and-frisk/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/inmigrantes-marchan-con-dignidad-a-pesar-de-los-2-millones-de-deportados-por-el-presidente-obama/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/organizaciones-de-ny-apoyan-rally-pro-reforma-migratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/community-faith-labor-groups-and-city-officials-speak-out-at-city-hall-to-support-court%c2%92s-orders-in-stop-and-frisk-lawsuit/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-immigration-reform-rally-held-in-brentwood/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/miles-marcharon-en-nyc-para-pedir-reforma-migratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-programa-especial/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/activists-in-brentwood-demand-immigration-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/four-upcoming-community-events/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/house-democrats-unveil-immigration-bill/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/reforma-migratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/lideres-convocan-a-una-masiva-marcha/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-drive-nets-9000-%c2%93educated%c2%94-li-voters-demanding-action/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/suffolk-mas-tolerante-con-hispanos-tras-crimen-de-odio/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/voter-registration-day-draws-thousands/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-initiative-pushes-to-enroll-new-voters-across-nation/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/long-islanders-mark-national-voter-registration-day/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-community-leaders-hope-to-leverage-growing-latino-population-into-influence-at-polls/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-steven-torres-acusado-por-el-asesinato-del-colombiano-ever-orozco/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-officials-condemn-%c2%91horrific%c2%92-alleged-anti-gay-murder-in-elmhurst/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/when-high-school-students-are-treated-like-prisoners/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/immigrants-showcase-their-language-skills-in-brentwood/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-new-office-offers-migrants-transitional-resources/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/jovenes-de-nueva-york-muestran-cicatrices-de-politica-policial/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-reclaman-espacios-para-gays-en-centros-de-detencion/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/ya-me-siento-mas-segura-en-nueva-york/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/concejo-anula-veto-de-bloomberg-sobre/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/transgeneros-viven-infierno-al-ser-detenidos-por-la/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/breaking-new-yorkers-win-nypd-oversight-and-stop-discriminatory-policing/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/overriding-bloomberg%c2%92s-vetoes-new-york-city-council-bans-nypd-racial-profiling/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/infierno-de-transgeneros-detenidos-por-la-migra/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-campana-para-aumentar-el-voto-latino/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-ending-stop-and-frisk-for-good/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/bellone-advocates-unveil-immigration-reform-ad-campaign/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-suffolk-exec-backs-immigration-reform-rally-held-in-brentwood/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/los-valores-familiares-son-la-reforma-migratoria/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/broadcast-trayvon-martin-50-years-after/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/civil-rights-victory-on-long-island/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/celebrating-a-successful-first-year-with-daca/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/as-critics-united-stalled-battle-against-frisking-tactic-took-off/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/what-the-community-safety-act-means-for-stop-and-frisk-in-bushwick/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-activistas-en-staten-island-exigen-una-reforma-migratoria-justa/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/staten-island-immigrants-share-experiences-advocate-for-reform/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/the-final-push-for-stop-and-frisk-laws/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/nassau-translates-documents-to-6-languages/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/lgbtq-organizations-urge-new-york-city-council-to-override-mayor-bloomberg%c2%92s-opposition-to-historic-bill-to-ban-discriminatory-profiling-by-nypd/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/dreamers-remain-skeptical-of-kids-act-which-would-give-some-immigrant-children-a-path-to-citizenship/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/figueroa-support-for-immigration-bill-would-help-peter-king-in-16/,,,1,,,,,,,,,,,,,,,,,,,,
Make The Road NY,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://maketheroadny.org/video-bloomberg-vetoes-two-city-council-bills-aimed-at-increasing-nypd-oversight/,,,1,,,,,,,,,,,,,,,,,,,,
