Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,SpeechWTranscript,SpeechNoTranscript,NOTES,,,,,,,,,,,,,,
Center for Justice and Accountability,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://cja.org/wp-content/uploads/downloads/CJA%20Annual%20Report%202009.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
Center for Justice and Accountability,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://cja.org/wp-content/uploads/downloads/CJA%20Annual%20Report%202008.pdf,,,,,,,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/,1,,,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/who-we-are,,1,,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/who-we-are/history,,1,,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do,,1,,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/HealingTorture,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/training,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/research,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/AsylumRefugeeAdvocacy,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/Report_TorturedAndDetained_Nov2013.pdf,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/ending-torture,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u93/downloads/deprivation_and_despair.pdf,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/training/new-tactics-human-rights,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u93/downloads/2016_disappearances_paper.pdf,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u11/downloads/ReclaimingHope_01042016.pdf,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/jordan,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/where-we-work/africa,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://tidsskrift.dk/torture-journal/article/view/121785,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://tidsskrift.dk/torture-journal/article/view/122775,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://tidsskrift.dk/torture-journal/article/view/112347,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.sssp1.org/index.cfm/m/323/locationSectionId/0/Agenda_for_Social_Justice,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/SurvivorNumberMetaAnalysis_Sept2015_0.pdf,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",http://www.cvt.org/ReclaimingHopeDignityRespect,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",http://www.cvt.org/sites/default/files/Report_TorturedAndDetained_Nov2013.pdf,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/downloads/CVT%20Effects%20Torture%20April%202015.pdf,,,1,,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/enddetention,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/explainer-details-trump-administration%E2%80%99s-final-efforts-destroy-asylum,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/15FactsCIATorture,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u93/downloads/2019_15-facts-the-report_v3.pdf,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/End-Indefinite-Detention,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u11/downloads/Position%20Stmt_Hunger%20Strikes%20and%20Forced%20Feeding_Jan2016.pdf,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/downloads/Report_Bipartisan%20Leadership%20Against%20Torture_April%202013.pdf,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/transitional-justice,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/mirems-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/francine%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/claude%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/noors-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/hikayat%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/amina%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/samer%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/nias-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/angelique%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/ayaa%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/khalid%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/hibas-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/marina%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/fevens-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/hamid%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/mostafa%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/marys-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/gebriales-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/kidanes-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/yonas-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/fajers-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/rahims-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/saad%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/pain-sadness-fear,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/hassans-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/imad%E2%80%99s-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/manals-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/nabils-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/qassems-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",http://www.cvt.org/what-we-do/survivor-stories/sabeens-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/adams-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/davids-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/jean-baptistes-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/jons-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/marys-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/thomas-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-we-do/survivor-stories/esmes-story,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/where-we-work/past-projects/campaign-ban-torture,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/where-we-work/past-projects/guinea,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/where-we-work/past-projects/sierra-leone,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/where-we-work/past-projects/trauma-healing-initiative-cambodia,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/what-you-can-do,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/resources/human-rights-defenders,,,,1,,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/cvt-statement-title-42-court-ruling,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.humanrightsfirst.org/sites/default/files/DHSEnforcementPrioritiesAsylumSeekers.pdf,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.minnpost.com/community-voices/2020/12/what-this-human-rights-day-and-a-new-administration-mean-for-torture-survivors/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/necessity-human-rights-year-round-including-right-seek-asylum,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/refugee-resettlement-cap-15000-shameful,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u101/downloads/cvt_comment_on_procedures_for_asylum_proposed_rule_sep_2020_final.pdf,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u93/downloads/cvt_comment_asylum_ban_national_security_covid19_081020.pdf,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u93/downloads/comment_on_asylum_reg_6.15.2020_final.pdf,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.usatoday.com/story/opinion/2020/04/28/trump-plays-politics-coronavirus-immigration-2020-campaign-column/3030329001/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u101/downloads/comment_on_cdc_ifr_covid19_final.pdf,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.startribune.com/torture-survivors-among-minnesota-s-most-vulnerable-during-pandemic/569509262/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/expanding-muslim-ban-needless-and-cruel,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://thehill.com/opinion/healthcare/480230-a-grim-anniversary-for-torture-survivors/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/president-trump%E2%80%99s-five-major-barriers-asylum-cvt-explains,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u101/downloads/comment_on_changes_to_asylum_final.jan_2020.pdf,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/new-proposed-rules-will-make-life-even-worse-asylum-seekers,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/despite-hurdles-involving-stewart-detention-center-advocates-are,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/graham-bill-travesty-torture-survivors,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.washingtonpost.com/opinions/walter-mondale-america-has-saved-thousands-of-refugees-we-must-again/2019/07/23/b629e6de-aa47-11e9-86dd-d7f0e60391e9_story.html,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u101/downloads/cvt.comment_on_fee_waiver_final.may_2019.pdf,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u101/downloads/cvt_statement_for_the_record_by_the_center_for_victims_of_torture_hhsc_3.6.2019_final.pdf,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/legacy-torture-still-haunts-guantanamo,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.opensocietyfoundations.org/voices/an-overdue-reckoning-with-us-torture,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/five-years-later-america%E2%80%99s-dark-chapter-torture-not-over,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/truth-matters-survivors,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://thehill.com/opinion/criminal-justice/469946-enhanced-interrogation-better-known-as-torture-took-america-to-the,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.justsecurity.org/67258/go-see-the-report-then-lets-put-torture-to-bed-for-good/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.thedailybeast.com/joe-biden-promised-to-close-guantanamo-bay-instead-hes-upgrading-it,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://thehill.com/opinion/criminal-justice/584095-four-questions-that-deserve-answers-at-the-guantanamo-oversight/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.justsecurity.org/79382/the-biden-administrations-moment-of-truth-on-torture-evidence/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.justsecurity.org/78880/a-torture-survivor-speaks-at-the-guantanamo-military-commissions/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.middleeasteye.net/news/guantanamo-bay-iraqi-detainee-suffering-paralysis,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.justsecurity.org/77835/nuremberg-prosecutor-says-guantanamo-military-commissions-dont-measure-up/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.justsecurity.org/77697/course-correction-still-needed-on-anti-torture-obligations/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/cvt-commends-transfer-abdul-latif-nasser-out-guant%C3%A1namo-prison,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.justsecurity.org/69468/guantanamos-covid-19-precautions-must-safeguard-detainees-rights/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/sites/default/files/attachments/u101/downloads/cvt-phr_ltr_to_sec._esper_3-31.pdf,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.justsecurity.org/64691/deprivation-and-despair-the-crisis-of-medical-care-at-guantanamo/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.justsecurity.org/63945/for-the-military-commissions-a-fork-in-the-road-on-torture/,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",http://www.cvt.org/blog/healing-and-human-rights/it%E2%80%99s-time-close-ugly-chapter-america%E2%80%99s-history,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.nytimes.com/2016/10/13/opinion/americas-lasting-shame-the-torture-of-detainees.html?_r=2,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/unchanging-truth-about-torture,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",http://www.cvt.org/blog/healing-and-human-rights/things-consider-confirmation-hearings-begin,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/political-solution-syria-must-not-sacrifice-accountability,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.huffpost.com/entry/the-fund-for-victims-of-torture_b_8164386,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/blog/healing-and-human-rights/empowering-survivors-through-right-truth,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/center-victims-torture-welcomes-mohammed-al-qahtani%E2%80%99s-transfer-urges,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/111-ngos-call-biden-close-guant%C3%A1namo-end-indefinite-detention,,,,,1,,,,,,,,,,,,,,,,,,,
Center for the Victims of Torture,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.cvt.org/news-events/press-releases/final-rules-work-authorizations-asylum-seekers-published-week-devastating,,,,,1,,,,,,,,,,,,,,,,,,,
